JLA_name,OSC_name,Aliases,Host,OSC_RA,OSC_DEC,Host_RA,Host_DEC,global_u,global_g,global_r,global_i,global_z,global_u_err,global_g_err,global_r_err,global_i_err,global_z_err,SDSS_RA,SDSS_DEC,Flag,ZPEG_StMass,ZPEG_(Msol/an),ZPEG_Chi2/(nobs_tot-3),ZPEG_redshift,ZPEG_Age(Myr),Unnamed: 0,zcmb,zhel,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra,dec,biascor
SDSS14421,SN2006ia,"SN2006ia, 2MASX J02071915+0115079, SDSS-II SN 14421",SDSS J20719.18+011507.2,"02:07:19.156,02:07:19.176,02:07:19.152,02:07:19.18,02:07:19.181","+01:15:07.92,+01:15:07.488,+01:15:07.092,+01:15:07.5,+01:15:07.49","02:07:19.182,02:07:19.176,02:07:19,02:07:19.00","+01:15:07.228,+01:15:07.272,+01:15:07,+01:15:07.0",19.26248,17.59181,16.45734,15.98966,15.54825,0.1008565,0.01000531,0.005996215,0.00667834,0.01489168,31.82991851,1.252020461,OSC Host,7.09E+11,0.0,39.7,0.2,8000.0,328.0,0.17386,0.1749,0.0,20.452267,0.112491,-0.745633,0.179967,-0.097808,0.025504,11.26,0.085,54010.902243,0.212012,0.001352,0.000456,0.000271,2.0,31.829882,1.252084,-0.001123
SDSS14437,SN2006hy,"SN2006hy, SDSS-II SN 14437",SDSS J20819.42-011146.6,"22:08:19.44,22:08:19.43,22:08:19.430","-01:11:46.8,-01:11:47.004,-01:11:47.112,-01:11:47.0,-01:11:47.00","22:08:19.424,22:08:19.44,22:08:19,22:08:19.00","-01:11:46.830,-01:11:46.716,-01:11:47,-01:11:47.0",23.05638,21.0623,20.12312,19.56548,19.21974,0.6914392,0.06440412,0.03043531,0.02617631,0.05898403,332.080918,-1.196338264,OSC Host,2.54E+10,0.0,5.07,0.2,8000.0,86.0,0.14265,0.144,0.0,19.708683,0.112226,0.594179,0.118823,-0.09483,0.0236,9.77,0.242,54009.820871,0.119003,0.000909,0.000527,0.000309,2.0,-27.919041,-1.196387,-0.001239
SDSS14451,SN2006ji,"SN2006ji, SDSS-II SN 14451",SDSS J03246.77+005537.1,"20:32:46.79,20:32:46.8,20:32:46.790","+00:55:37.5,+00:55:37.45,+00:55:37.448,+00:55:37.297,+00:55:37.49","20:32:46.780,20:32:46.8,20:32:46,20:32:46.00","+00:55:37.414,+00:55:37.1064,+00:55:37,+00:55:37.0",20.68683,19.95604,19.42977,19.16387,18.87332,0.1550315,0.03412836,0.03348988,0.03871839,0.1136241,308.1949062,0.926903331,OSC Host,1.38E+10,3.3292466,0.646,0.2,9000.0,155.0,0.17789,0.179,0.0,20.15261,0.112906,0.289199,0.167229,-0.106929,0.026245,9.886,0.31,54011.802453,0.176689,0.001832,0.000587,0.000628,2.0,-51.805046,0.927069,-0.001099
SDSS14456,SN2006jm,"SN2006jm, SDSS-II SN 14456",SDSS J25412.23+010303.1,"22:54:12.24,22:54:12.27,22:54:12.269","+01:03:03.2,+01:03:02.376,+01:03:02.124,+01:03:02.3,+01:03:02.30","22:54:12.24,22:54:12,22:54:12.00","+01:03:03.168,+01:03:02,+01:03:02.0",24.74429,22.04891,20.68769,19.92743,19.23529,1.615002,0.1245775,0.05801183,0.04778711,0.09511634,343.5509857,1.050887255,OSC Host,1.64E+11,0.0,3.66,0.5,6000.0,44.0,0.32837,0.33,0.0,21.823069,0.124052,-0.040964,0.54748,-0.029396,0.048258,10.93,0.236,54018.663551,0.463304,0.022493,0.001329,0.005937,2.0,-16.448896,1.050661,-8.3e-05
SDSS14481,SN2006lj,"SN2006lj, 2MASS J00104359+0012065, SDSS-II SN 14481",SDSS J01043.55+001206.6,"00:10:43.59,00:10:43.615,00:10:43.582,00:10:43.6152,00:10:43.5816,00:10:43.62,00:10:43.620","+00:12:06.5,+00:12:04.716,+00:12:04.068,+00:12:04.7016,+00:12:04.0536,+00:12:04.7,+00:12:04.72","00:10:43.553,00:10:43.5552,00:10:43,00:10:43.00","+00:12:06.672,+00:12:06.6528,+00:12:04,+00:12:04.0",22.58551,22.6849,21.92003,21.40219,22.96137,0.6881329,0.3114546,0.2264572,0.2187649,1.85914,2.682022757,0.202904796,OSC Host,1.42E+10,4.6317677,0.48,0.6,7000.0,453.0,0.25351,0.255,0.0,21.384596,0.123692,-1.039765,0.378598,-0.171954,0.049646,10.917,0.0445,54020.190417,0.309302,0.015081,0.001583,0.004905,2.0,2.681734,0.201306,-0.000473
SDSS14735,SN2006km,"SN2006km, SDSS-II SN 14735",SDSS J22038.03+002053.2,"02:20:37.93,02:20:37.92,02:20:37.896,02:20:37.930","+00:20:54.2,+00:20:54.17,+00:20:53.92,+00:20:54.161,+00:20:54.20","02:20:38.04,02:20:37,02:20:37.00","+00:20:53.25,+00:20:54,+00:20:54.0",21.74685,20.86449,20.01169,19.6678,19.53425,0.2302685,0.04337554,0.03375971,0.0383573,0.1724342,35.15848941,0.348090812,OSC Host,3.75E+10,4.7688788,0.762,0.3,7000.0,316.0,0.30001,0.3011,0.0,21.706687,0.119386,-0.087397,0.420307,0.032811,0.044618,10.469,0.198,54013.808429,0.484648,0.011017,0.001098,0.002362,2.0,35.158035,0.348378,-0.000152
SDSS14816,SN2006ja,"SN2006ja, 2MASS J22265187+0030230, SDSS-II SN 14816",SDSS J22651.88+003023.0,"22:26:51.840,22:26:51.84,22:26:51.91,22:26:51.910","+00:30:23.08,+00:30:21.82,+00:30:22,+00:30:21.802,+00:30:21.593,+00:30:21.8","22:26:51.885,22:26:51.84,22:26:51,22:26:51.00","+00:30:23.077,+00:30:23.022,+00:30:21,+00:30:21.0",20.20683,18.55625,17.64753,17.18974,16.86763,0.08262222,0.01061028,0.007569112,0.007891201,0.0177455,336.7162063,0.506396642,OSC Host,5.99E+10,0.0,8.8,0.1,11000.0,67.0,0.10589,0.10722,0.0,19.370566,0.112285,-0.67268,0.092627,0.021313,0.022405,10.383,0.204,54021.316287,0.091724,0.000804,0.000507,0.000275,2.0,-23.283701,0.506056,-0.001157
SDSS14846,SN2006jn,"SN2006jn, 2MASS J00303902+0008311, SDSS-II SN 14846",SDSS J03039.02+000831.2,"00:30:39.028,00:30:39.178,00:30:39.166,00:30:39.1776,00:30:39.1656,00:30:39.18,00:30:39.180","+00:08:31.17,+00:08:29.69,+00:08:29.33,+00:08:29.692,+00:08:29.317,+00:08:29.7","00:30:39.026,00:30:39.0264,00:30:39,00:30:39.00","+00:08:31.292,+00:08:31.2468,+00:08:29,+00:08:29.0",20.13352,19.02587,18.09108,17.64483,17.33106,0.0739127,0.01429465,0.0101145,0.009562608,0.02840155,7.662611359,0.142007902,OSC Host,3.03E+11,20.932646,22.3,0.3,9000.0,426.0,0.22328,0.2247,0.0,20.941812,0.115872,0.633837,0.287959,-0.044898,0.036059,10.904,0.0695,54024.973881,0.279668,0.005498,0.000981,0.001245,2.0,7.663236,0.141581,-0.000741
SDSS14871,SN2006jq,"SN2006jq, SDSS-II SN 14871",SDSS J33706.46+000033.3,"03:37:06.456,03:37:06.504,03:37:06.50,03:37:06.499","+00:00:33.38,+00:00:34,+00:00:33,+00:00:33.4,+00:00:33.7,+00:00:33.70","03:37:06.462,03:37:06.456,03:37:06,03:37:06.00","+00:00:33.379,+00:00:33.3302,+00:00:33,+00:00:33.0",24.29675,22.35657,21.23378,20.90436,22.26904,1.265775,0.1529829,0.08844403,0.09154385,1.02403,54.27758653,0.010242576,OSC Host,1.70E+09,0.0,3.51,0.1,9000.0,252.0,0.11845,0.119,0.0,19.436663,0.111824,1.29099,0.111951,-0.046502,0.021557,8.922,0.187,54027.354197,0.123605,0.00061,0.000455,9.5e-05,2.0,54.2771,0.00936,-0.001217
SDSS14979,SN2006jr,"SN2006jr, SDSS-II SN 14979",SDSS J33947.17+005931.5,"03:39:47.160,03:39:47.136,03:39:47.15,03:39:47.150","+00:59:31.68,+00:59:34.15,+00:59:33.83,+00:59:34.138,+00:59:33.821,+00:59:34.2,+00:59:34.19","03:39:47.166,03:39:47.16,03:39:47,03:39:47.00","+00:59:31.678,+00:59:31.5996,+00:59:34,+00:59:34.0",21.3892,20.17876,19.43287,19.09638,18.78133,0.1810529,0.02914378,0.02233416,0.02421897,0.06780469,54.94654457,0.992104464,OSC Host,7.97E+09,0.3105913,0.998,0.1,11000.0,250.0,0.17653,0.1771,0.0,20.178782,0.11256,0.224801,0.139585,-0.117703,0.025137,9.807,0.2105,54025.602856,0.143253,0.001302,0.000541,0.000246,2.0,54.946434,0.992816,-0.001107
SDSS14984,SN2006js,"SN2006js, SDSS-II SN 14984",SDSS J05520.03-000536.5,"20:55:20.06,20:55:20.16,20:55:19.92,20:55:20.059","-00:05:34.0,-00:05:34.044,-00:05:34.188,-00:05:34.1844,-00:05:34.01","20:55:20.039,20:55:19.92,20:55:20,20:55:20.00","-00:05:36.416,-00:05:36.5017,-00:05:34,-00:05:34.0",23.54713,23.48864,23.40084,20.86612,22.82597,0.7311882,0.3302233,0.4228309,0.06503905,0.8302816,313.8338292,-0.09349343,OSC Host,1.30E+11,0.0,29.9,0.7,4500.0,142.0,0.1828,0.184,0.0,20.867304,0.115225,1.015744,0.332625,0.072977,0.032474,10.083,0.1295,54024.802172,0.319621,0.005804,0.000907,0.001715,2.0,-46.166435,-0.09279,-0.001067
SDSS15057,SN2006md,"SN2006md, ESSENCEq069, SDSS-II SN 15057",SDSS J11131.47+002434.2,"01:11:31.49,01:11:31.512,01:11:31.488,01:11:31.490,01:11:31.486,01:11:31.492","+00:24:34.3,+00:24:34.16,+00:24:33.88,+00:24:34.171,+00:24:34.2,+00:24:34.20,+00:24:34.163","01:11:31.488,01:11:31,01:11:31.00","+00:24:34.2864,+00:24:34,+00:24:34.0",23.55983,21.67085,21.09888,21.07709,21.02551,1.000731,0.08079603,0.06940234,0.1057165,0.3941476,17.88118709,0.409528869,OSC Host,1.79E+09,0.51825251,1.84,0.2,8000.0,376.0,0.29762,0.299,0.0,21.845816,0.131068,-2.48499,0.545017,-0.058957,0.057611,9.519,0.248,54017.25955,0.388504,0.025754,0.001793,0.006,2.0,17.881262,0.409492,-0.000163
SDSS15129,SN2006kq,"SN2006kq, 2MASS J21153649-0019181, SDSS-II SN 15129",SDSS J11536.49-001918.1,"21:15:36.49,21:15:36.48,21:15:36.58,21:15:36.581","-00:19:18.2,-00:19:17.04,-00:19:17.148,-00:19:17.436,-00:19:17.1588,-00:19:17.4216,-00:19:17.1,-00:19:17.11","21:15:36.48,21:15:36.497,21:15:36,21:15:36.00","-00:19:18.12,-00:19:18.127,-00:19:18.1668,-00:19:17,-00:19:17.0",22.54028,23.38287,23.32413,24.36831,22.8268,0.2752602,0.2438059,0.3547138,0.6517732,0.6424489,318.9017807,-0.322531086,OSC Host,3.78E+09,3.1563476,5.45,1.0,3000.0,129.0,0.19699,0.19828,0.0,20.684448,0.114008,-0.774077,0.222962,-0.070545,0.031567,10.796,0.281,54023.823806,0.250777,0.002585,0.000732,0.000355,2.0,-41.09761,-0.321433,-0.000964
SDSS15132,SN2006jt,"SN2006jt, SDSS-II SN 15132",SDSS J15847.98+001155.6,"21:58:48.240,21:58:48,21:58:48.06,21:58:48.060","+00:11:54.65,+00:11:51.68,+00:11:51.5,+00:11:51.67,+00:11:51.493,+00:11:51.8,+00:11:51.79","21:58:48,21:58:48.00","+00:11:55.608,+00:11:51,+00:11:51.0",25.40864,23.44398,23.03388,23.06174,21.87669,0.9264461,0.3458664,0.2553033,0.3396313,0.4828753,329.7009242,0.198509467,OSC Host,0,0.0,0.869,0.0,10000.0,93.0,0.15295,0.1543,0.0,19.761456,0.111718,1.067798,0.146912,-0.133296,0.021892,9.218,0.3605,54026.527016,0.138607,0.000861,0.000427,2.7e-05,2.0,-30.299767,0.197686,-0.001216
SDSS15161,SN2006jw,"SN2006jw, SDSS-II SN 15161",SDSS J22322.22+004908.4,"02:23:22.22,02:23:22.296,02:23:22.272,02:23:22.30,02:23:22.301","+00:49:08.5,+00:49:08.4,+00:49:08.148,+00:49:08.4108,+00:49:08.1552,+00:49:08.40","02:23:22.229,02:23:22.224,02:23:22,02:23:22.00","+00:49:08.506,+00:49:08.472,+00:49:08,+00:49:08.0",20.17863,19.14241,18.18029,17.84613,17.58542,0.1132719,0.02484751,0.017771,0.02045807,0.05573728,35.84269125,0.818969066,OSC Host,2.66E+11,18.366054,10.8,0.3,9000.0,313.0,0.2485,0.24954,0.0,21.203185,0.117491,-0.284969,0.307134,-0.053995,0.041325,10.744,0.113,54025.356721,0.359183,0.007082,0.0012,0.003075,2.0,35.842915,0.819003,-0.000516
SDSS15171,SN2006kb,"SN2006kb, SDSS-II SN 15171",SDSS J01910.14-010351.5,"20:19:10.21,20:19:10.32,20:19:10.210","-01:03:52.2,-01:03:52.164,-01:03:52.344,-01:03:52.20","20:19:10.203,20:19:10.08,20:19:10,20:19:10.00","-01:03:52.090,-01:03:51.516,-01:03:52,-01:03:52.0",23.14472,21.85093,21.78208,21.00903,21.06066,0.8819913,0.1274797,0.1952747,0.135325,0.4829662,304.7922612,-1.064303432,OSC Host,2.69E+10,15.2339,1.3,0.8,4000.0,158.0,0.13818,0.1392,0.0,19.659001,0.11186,0.680037,0.143794,-0.078535,0.022334,8.724,0.786,54029.168513,0.136019,0.000743,0.000477,0.000299,2.0,-55.207462,-1.064489,-0.001243
SDSS15201,SN2006ks,"SN2006ks, 2MASS J22300456+0000112, SDSS-II SN 15201",SDSS J23004.54+000011.2,"22:30:04.560,22:30:04.56,22:30:04.66,22:30:04.661","+00:00:11.21,+00:00:13,+00:00:13.1,+00:00:12.9,+00:00:13.2,+00:00:13.21","22:30:04.541,22:30:04.56,22:30:04,22:30:04.00","+00:00:11.308,+00:00:11.269,+00:00:13,+00:00:13.0",21.58208,19.52285,18.06069,17.5906,17.11814,0.3904056,0.02645327,0.01234887,0.01162924,0.03014975,337.5189159,0.003138592,OSC Host,3.99E+11,0.0,31.1,0.3,7000.0,64.0,0.20704,0.2085,0.0,21.801005,0.117479,-1.245704,0.45368,0.094327,0.040301,11.143,0.1405,54028.286993,0.395634,0.008227,0.001126,0.001288,2.0,-22.480585,0.003639,-0.000882
SDSS15203,SN2006jy,"SN2006jy, SDSS-II SN 15203",SDSS J10256.34+001058.8,"01:02:56.35,01:02:56.328,01:02:56.34,01:02:56.340","+00:10:58.9,+00:10:59.12,+00:10:58.87,+00:10:59.113,+00:10:58.858,+00:10:59.2,+00:10:59.20","01:02:56.342,01:02:56.352,01:02:56,01:02:56.00","+00:10:58.899,+00:10:58.818,+00:10:59,+00:10:59.0",23.68585,21.25338,20.16868,19.74509,19.56206,1.178799,0.05135892,0.0338362,0.03412934,0.1060839,15.7347585,0.183027403,OSC Host,6.02E+09,0.0,3.57,0.1,11000.0,391.0,0.21468,0.216,0.0,20.730053,0.114437,1.114217,0.263445,-0.024767,0.032008,10.047,0.185,54027.179809,0.268008,0.003543,0.000828,0.000709,2.0,15.734715,0.183087,-0.000817
SDSS15213,SN2006lk,"SN2006lk, SDSS-II SN 15213",SDSS J33204.61-000600.8,"03:32:04.60,03:32:04.584,03:32:04.601","-00:06:00.6,-00:06:00.504,-00:06:00.792,-00:06:00.5112,-00:06:00.7956,-00:06:00.61","03:32:04.608,03:32:04,03:32:04.00","-00:06:00.8856,-00:06:00,-00:06:00.0",22.17264,21.11612,20.04005,19.70414,19.49515,0.3599004,0.06508912,0.03771978,0.04532332,0.1739327,53.01927395,-0.100239464,OSC Host,8.76E+10,8.1733058,2.96,0.4,8000.0,256.0,0.30632,0.307,0.0,21.733825,0.127264,-0.084184,0.592276,-0.086541,0.056384,10.901,0.175,54026.32311,0.663553,0.027689,0.001851,0.011371,2.0,53.019138,-0.100142,-0.000126
SDSS15219,SN2006ka,"SN2006ka, 2MASS J02182659+0013337, SDSS-II SN 15219",SDSS J21826.58+001334.0,"02:18:26.597,02:18:26.688,02:18:26.64,02:18:26.664,02:18:26.68,02:18:26.681","+00:13:33.72,+00:13:36.08,+00:13:35.69,+00:13:36.077,+00:13:35.702,+00:13:36.0,+00:13:36.01","02:18:26.581,02:18:26.592,02:18:26,02:18:26.00","+00:13:34.064,+00:13:34.086,+00:13:36,+00:13:36.0",22.03339,20.23349,19.10016,18.60205,18.17835,0.3155118,0.02920321,0.01674286,0.01508541,0.04004525,34.61078153,0.226101877,OSC Host,6.94E+10,0.0,4.35,0.2,9000.0,319.0,0.24695,0.248,0.0,21.056951,0.114812,-0.146222,0.372589,-0.154043,0.035755,10.809,0.104,54030.968865,0.334251,0.004943,0.000831,0.001694,2.0,34.611145,0.226688,-0.000529
SDSS15222,SN2006jz,"SN2006jz, 2MASS J00112456+0042070, SDSS-II SN 15222",SDSS J01124.57+004207.2,"00:11:24.567,00:11:24.811,00:11:24.77,00:11:24.8112,00:11:24.768,00:11:24.80,00:11:24.799","+00:42:07.01,+00:42:09.864,+00:42:09.612,+00:42:09.8784,+00:42:09.6156,+00:42:09.8,+00:42:09.79","00:11:24.579,00:11:24.576,00:11:24,00:11:24.00","+00:42:07.300,+00:42:07.2864,+00:42:09,+00:42:09.0",19.62416,26.89123,26.51577,26.81347,19.84828,0.1887973,3.063351,4.020558,2.371271,1.230561,2.852697534,0.702179202,OSC Host,3.56E+08,0.29650394,13.9,1.0,3000.0,452.0,0.19801,0.19943,0.0,20.948974,0.115064,-1.339491,0.278284,0.011075,0.034057,11.26,0.2175,54031.122439,0.250413,0.003905,0.000863,0.001005,2.0,2.853377,0.702744,-0.000956
SDSS15229,SN2006kr,"SN2006kr, SDSS-II SN 15229",SDSS J01919.67+010526.2,"00:19:19.68,00:19:19.675,00:19:19.668,00:19:19.6752,00:19:19.680","+01:05:26.6,+01:05:26.592,+01:05:26.124,+01:05:26.59","00:19:19.687,00:19:19.6776,00:19:19,00:19:19.00","+01:05:26.253,+01:05:26.304,+01:05:26,+01:05:26.0",22.70137,22.44994,21.85348,21.56613,21.21878,0.4881175,0.1435697,0.1306916,0.1634394,0.3776083,4.832105559,1.090702873,OSC Host,9.46E+09,3.7967747,0.189,0.6,6000.0,439.0,0.22256,0.224,0.0,21.024295,0.11527,0.685016,0.287151,-0.032572,0.037334,8.926,0.2665,54033.214579,0.299612,0.004428,0.000918,0.001028,2.0,4.831984,1.090719,-0.000747
SDSS15234,SN2006kd,"SN2006kd, SDSS-II SN 15234",SDSS J10749.93+004942.9,"01:07:49.944,01:07:49.992,01:07:50.00,01:07:49.999","+00:49:42.89,+00:49:41.5,+00:49:41.12,+00:49:41.513,+00:49:41.48","01:07:49.936,01:07:49.92,01:07:50,01:07:50.00","+00:49:42.887,+00:49:42.9168,+00:49:41,+00:49:41.0",20.18094,18.91835,18.16612,17.80877,17.47408,0.1058088,0.01745625,0.01235184,0.01427626,0.0378369,16.95809043,0.828574107,OSC Host,2.58E+10,1.0043749,5.29,0.1,11000.0,384.0,0.13508,0.1363,0.0,20.461573,0.113196,0.90023,0.20383,0.12776,0.027496,10.399,0.278,54032.802059,0.198382,0.001851,0.000708,0.000808,2.0,16.958336,0.828198,-0.001244
SDSS15287,SN2006kt,"SN2006kt, SDSS-II SN 15287",SDSS J13550.55-010332.2,"21:35:50.64,21:35:50.4,21:35:50.32,21:35:50.321","-01:03:32.3,-01:03:26.748,-01:03:27,-01:03:26.8,-01:03:26.78","21:35:50.64,21:35:50,21:35:50.00","-01:03:32.256,-01:03:26,-01:03:26.0",22.77086,21.5474,20.29659,19.78127,19.37703,0.4559345,0.06517468,0.03521093,0.03552379,0.08508512,323.9606671,-1.058931532,OSC Host,2.71E+10,0.0,1.01,0.2,10000.0,113.0,0.27258,0.274,0.0,21.161073,0.11421,1.423274,0.314104,-0.072993,0.034771,10.405,0.0685,54030.380702,0.329032,0.003936,0.000771,0.000923,2.0,-36.040318,-1.057435,-0.000319
SDSS15301,SN2006lo,"SN2006lo, SDSS-II SN 15301",SDSS J13419.18+003519.6,"21:34:19.20,21:34:19.2,21:34:19.18,21:34:19.181","+00:35:19.6,+00:35:20.8,+00:35:20.65,+00:35:20.782,+00:35:20.634,+00:35:20.80","21:34:19.2,21:34:19,21:34:19.00","+00:35:19.6404,+00:35:20,+00:35:20.0",22.16465,20.98122,20.14137,19.72699,19.49801,0.2945408,0.05227102,0.04843815,0.04684394,0.1342219,323.579973,0.588744323,OSC Host,1.88E+10,0.9717112,0.511,0.2,10000.0,118.0,0.2466,0.248,0.0,20.665733,0.114128,-0.338697,0.200401,-0.138562,0.033038,10.28,0.22,54035.911583,0.214746,0.002317,0.000768,0.00092,2.0,-36.420082,0.589106,-0.000533
SDSS15354,SN2006lp,"SN2006lp, SDSS-II SN 15354",SDSS J02705.82-000733.4,"00:27:05.68,00:27:05.6832,00:27:05.6568,00:27:05.681","-00:07:33.5,-00:07:33.528,-00:07:33.816,-00:07:33.5136,-00:07:33.8232,-00:07:33.49","00:27:05.824,00:27:05.8224,00:27:05,00:27:05.00","-00:07:33.451,-00:07:33.474,-00:07:33,-00:07:33.0",23.51586,20.60131,19.30168,18.82005,18.41294,1.090294,0.04750684,0.02011106,0.01795808,0.04215473,6.774283285,-0.125963329,OSC Host,6.64E+10,0.0,3.1,0.2,10000.0,431.0,0.22068,0.2221,0.0,21.520886,0.119891,-2.264612,0.353956,0.085193,0.048488,10.5,0.04,54024.622973,0.494399,0.005862,0.001506,0.00078,2.0,6.773676,-0.125976,-0.000764
SDSS15356,SN2006lm,"SN2006lm, SDSS-II SN 15356",SDSS J22012.79+002435.7,"22:20:12.72,22:20:12.80,22:20:12.799","+00:24:35.7,+00:24:35.82,+00:24:35.42,+00:24:35.798,+00:24:35.417,+00:24:35.8,+00:24:35.78","22:20:12.72,22:20:12,22:20:12.00","+00:24:35.7588,+00:24:35,+00:24:35.0",23.07652,22.39371,20.68705,20.29193,19.60031,0.6298119,0.1405961,0.05173661,0.05321997,0.1233111,335.0533091,0.409940266,OSC Host,3.82E+10,0.0,6.95,0.3,7000.0,71.0,0.27447,0.276,0.0,21.436954,0.118156,-0.707454,0.47623,-0.049484,0.045061,10.276,0.217,54029.242189,0.460967,0.01027,0.00114,0.003784,2.0,-24.946684,0.409944,-0.000305
SDSS15421,SN2006kw,"SN2006kw, SDSS-II SN 15421",SDSS J21457.91+003609.7,"02:14:57.912,02:14:57.984,02:14:57.98,02:14:57.979","+00:36:09.80,+00:36:09.036,+00:36:08.64,+00:36:09.0252,+00:36:08.6292,+00:36:09.0,+00:36:09.00","02:14:57.905,02:14:57.912,02:14:57,02:14:57.00","+00:36:09.794,+00:36:09.7776,+00:36:09,+00:36:09.0",25.36949,25.03788,22.18738,21.9902,22.00974,0.6151093,0.4720627,0.1090366,0.1333535,0.3840388,33.74180059,0.601775325,OSC Host,1.95E+10,0.0,7.95,0.4,8000.0,322.0,0.18435,0.18537,0.0,20.641715,0.112927,0.174788,0.255855,-0.043682,0.026039,10.149,0.183,54035.159684,0.227402,0.002745,0.000563,0.000872,2.0,33.7416,0.602507,-0.001057
SDSS15425,SN2006kx,"SN2006kx, SDSS-II SN 15425",SDSS J34214.65+002842.0,"03:42:14.66,03:42:14.664,03:42:14.64,03:42:14.67,03:42:14.669","+00:28:42.1,+00:28:41.84,+00:28:41.5,+00:28:41.83,+00:28:41.534,+00:28:41.8,+00:28:41.81","03:42:14.658,03:42:14.664,03:42:14,03:42:14.00","+00:28:42.077,+00:28:42.0816,+00:28:41,+00:28:41.0",22.44916,21.6256,21.34184,21.10501,21.04726,0.2500444,0.05452612,0.0580945,0.06735381,0.2323382,55.56205304,0.477848444,OSC Host,0,0.0,0.283,0.0,10000.0,247.0,0.15935,0.15989,0.0,19.907795,0.111983,0.971182,0.16534,-0.00611,0.022705,10.398,0.132,54038.060608,0.150359,0.001276,0.000477,0.000573,2.0,55.561081,0.478286,-0.001194
SDSS15433,SN2006mt,"SN2006mt, SDSS-II SN 15433",SDSS J05931.05-001524.1,"00:59:31.06,00:59:31.104,00:59:31.12,00:59:31.121","-00:15:24.2,-00:15:23.436,-00:15:23.832,-00:15:23.4468,-00:15:23.8212,-00:15:23.5,-00:15:23.51","00:59:31.050,00:59:31.056,00:59:31,00:59:31.00","-00:15:24.184,-00:15:24.1848,-00:15:23,-00:15:23.0",22.2116,20.35405,19.20271,18.69531,18.3756,0.3617524,0.03034268,0.01886498,0.01733737,0.04975103,14.87941232,-0.25669949,OSC Host,6.30E+10,0.0,0.357,0.2,9000.0,393.0,0.21976,0.2211,0.0,20.943822,0.114935,-0.088272,0.258088,-0.067736,0.034762,10.585,0.0975,54037.383351,0.249863,0.003603,0.000851,0.001033,2.0,14.879633,-0.256513,-0.000772
SDSS15440,SN2006lr,"SN2006lr, SDSS-II SN 15440",SDSS J23852.94+000524.3,"02:38:52.94,02:38:52.968,02:38:52.944,02:38:52.96,02:38:52.961","+00:05:24.4,+00:05:24.5,+00:05:24.1,+00:05:24.46,+00:05:24.05,+00:05:24.3,+00:05:24.29","02:38:52.944,02:38:52,02:38:52.00","+00:05:24.3805,+00:05:24,+00:05:24.0",23.41158,24.8873,22.75592,23.63016,21.84287,0.6941603,0.7164927,0.2346821,0.5836666,0.5946087,39.72170108,0.089237161,OSC Host,1.59E+09,0.44052285,3.14,0.4,8000.0,291.0,0.25205,0.253,0.0,21.586693,0.11822,-0.623735,0.491254,0.065746,0.042554,10.556,0.0145,54030.999218,0.416096,0.011144,0.001214,0.004489,2.0,39.720669,0.090127,-0.000485
SDSS15443,SN2006lb,"SN2006lb, SDSS-II SN 15443",SDSS J31928.18-001904.8,"03:19:28.176,03:19:28.2,03:19:28.19,03:19:28.190","-00:19:04.77,-00:19:04.8,-00:19:04.908,-00:19:05.268,-00:19:05.2536,-00:19:04.9,-00:19:04.91","03:19:28.176,03:19:28.185,03:19:28,03:19:28.00","-00:19:04.8,-00:19:04.772,-00:19:04.836,-00:19:04,-00:19:04.0",20.80318,19.49192,18.76343,18.36698,18.14484,0.1474321,0.02099899,0.01918181,0.02003273,0.06299004,49.86743372,-0.317994526,OSC Host,1.50E+10,0.58566424,4.07,0.1,11000.0,265.0,0.18122,0.18191,0.0,20.192003,0.112167,1.560538,0.180585,-0.041282,0.023888,10.223,0.218,54041.288634,0.167602,0.0016,0.0005,0.000616,2.0,49.867435,-0.31803,-0.001078
SDSS15453,SN2006ky,"SN2006ky, SDSS-II SN 15453",SDSS J11840.41-010127.2,"21:18:40.320,21:18:40.32,21:18:40.40,21:18:40.399","-01:01:27.26,-01:01:27.444,-01:01:27.768,-01:01:27.4,-01:01:27.41","21:18:40.430,21:18:40.32,21:18:40,21:18:40.00","-01:01:27.268,-01:01:27.264,-01:01:27,-01:01:27.0",22.58752,22.40067,22.03891,21.74021,22.26467,0.5544958,0.2617328,0.1819849,0.1827931,0.7679189,319.6685289,-1.02425531,OSC Host,6.42E+09,3.143062,0.495,0.6,5000.0,127.0,0.17373,0.175,0.0,20.54928,0.114314,1.150037,0.253016,-0.024265,0.028594,8.651,0.296,54038.180564,0.181712,0.004879,0.00073,0.001848,2.0,-40.331696,-1.024288,-0.001124
